text_id,post,用户昵称,用户id,转发数量,评论数量,点赞数量,原始发布时间,发布时间,post_tokens
5103202774552954,倒反天罡，人间正道是沧桑 #卫生巾塌房##卫生巾 c类# ,是好事陈安安呀,5063464978,0,0,0,Thu Nov 21 17:36:57 +0800 2024,2024/11/21,倒 反 天罡 人间正道 沧桑 塌房
5103193224646934,#卫生巾 C类##卫生巾 C类#只会把产品打成为奢品，什么蚕丝极奢轻奢balabala，结果还是c类，人无语的时候真的会笑，能用月经杯月经碟的，尝试一下吧 ,NigHt_9,1751232435,0,1,6,Thu Nov 21 16:59:00 +0800 2024,2024/11/21,只会 产品 奢品 蚕丝 极 奢轻奢 balabala 人无语 真的 会笑 月经 杯 月经 碟 尝试
5103192172661390,#卫生巾新国标正在起草##卫生巾 c类##卫生巾含荧光增白剂# 持续关注 ,新年偷猪,6836697771,1,0,0,Thu Nov 21 16:54:49 +0800 2024,2024/11/21,新 国标 起草 含 荧光 增白剂 持续 关注
5103183879736939,#黑心卫生巾#这么好的时机，这么好的商机，却没有商家能接住，#卫生巾 C类# 呵呵了 ,大肚皮是粉色的,3305096531,1,0,3,Thu Nov 21 16:21:52 +0800 2024,2024/11/21,黑心 时机 商机 商家 接住
5103181565266562,#卫生巾 c类# 女性用品，不管吃的用的，我都喜欢买孕妇产品，因为品质会高很多。懂的都懂，制定安全标准的人和商家只会认为女人只有在怀孕的时候才配吃好的用好的，毕竟肚子里揣着太子呢，吃得好用得好那是给太子享受的，至于没揣着太子的女人，吃点猪食用点最脏最破的都是抬举了，谁让女人不是人呢？,小鹿Violeta,7834232382,0,0,5,Thu Nov 21 16:12:40 +0800 2024,2024/11/21,女性用品 吃 喜欢 买 孕妇 产品 品质 会高 懂 懂 制定 标准 商家 只会 女人 怀孕 配 吃 肚子 里 揣着 太子 吃 太子 享受 没 揣着 太子 女人 吃点 猪 食用 点 最脏 最破 抬举 女人
5103178777626740,#卫生巾 c类# 最起码也应该是B类啊！ 居然没有一家敢出来接这泼天的富贵，看来全都不咋地 ,碧海潮生ing,7360042507,1,0,2,Thu Nov 21 16:01:36 +0800 2024,2024/11/21,最起码 B 一家 敢 接 这泼天 富贵
5103178002994006,#卫生巾塌房# #卫生巾 c类#  赚女的钱反过来骂女的，他妈知道他那么骂她吗？,倬倬以文,5321785339,0,0,0,Thu Nov 21 15:58:31 +0800 2024,2024/11/21,塌房 赚 女 钱 骂 女 他妈 骂
5103171141373773,#卫生巾 c类#提升一下级别吧，OK吗 ,闫_YW,6083475793,0,0,1,Thu Nov 21 15:31:15 +0800 2024,2024/11/21,提升 级别 OK
5103168362909779,#卫生巾# #卫生巾 c类# #卫生巾C类# //@这是一个很高冷的ID://@废话达人://@我拖拖拉拉://@吃瓜群众CJ://@王太弱://@来一杯冰阔乐吗:助力//@插花大师://@乱码搅拌机://@亚尼大帝://@DW-串串:（经鱼提醒，发现是“推荐性国家标准”，并非“强制性”，不知道有多大用处，总归跟自己息息相关的事情应该多说话,安玉姐姐,1783389344,0,0,0,Thu Nov 21 15:20:13 +0800 2024,2024/11/21,
5103168277187089,#卫生巾# #卫生巾 c类# #卫生巾C类# //@这是一个很高冷的ID:天呐………//@難自渡:离谱。。。//@江南大野花:……//@商小略:……我草我也这样？//@萝莉道:别说，来月经前后我要用护垫卫生巾护垫这样，那几天就会毛囊炎，不用了又好了原来不是我的问题,安玉姐姐,1783389344,0,0,0,Thu Nov 21 15:19:52 +0800 2024,2024/11/21,
5103158154232512,#卫生巾 C类##卫生巾#   所以什么时候能有更舒适更干净卫生的产品呢 ？  真的希望卫生巾品牌不要享受了女性品牌的红利 还理直气壮的做不道德的事 聊城 ,可安水晶工作室,7962350123,0,0,0,Thu Nov 21 14:39:39 +0800 2024,2024/11/21,更 舒适 更 干净 卫生 产品 真的 希望 品牌 享受 女性 品牌 红利 理直气壮 做 不道德 事 聊城
5103149144609487,如果用卫生巾不能保障健康，那么可以选择不用，道德和健康那个重要还是分的清楚的。#卫生巾# #卫生巾 c类#,今天也要努力不废哦,6088154831,1,0,0,Thu Nov 21 14:03:51 +0800 2024,2024/11/21,保障 健康 选择 不用 道德 健康 分
5103144010780340,#卫生巾 C类#也是服了 ,在漂满钻石的O泡果奶里冲浪,5630636908,0,0,0,Thu Nov 21 13:43:27 +0800 2024,2024/11/21,服
5103143307970256,让经血像二手烟一样散播在公共场所到处流血是很正常的，公交地铁上看到血渍太正常不过了好吗，要像理解男性随地小便一样理解自己。我们太有素质了，要搞清楚是先有女人再有卫生巾，不是我们离不开卫生巾。埃及吧卖不卖。为什么总在苛求自己让别人变得舒适，之前还有讨论上厕所该不该把卫生巾卷起来以免别人感到不适，还卷起来，不掏出来乱甩都是我们仁慈了，不要轻易反省自己，要把问题放大，变成大家的问题，这样全世界都会来给你想解决办法了#卫生巾 c类##卫生巾#,能不能不洗头啊,5101932978,0,0,9,Thu Nov 21 13:40:39 +0800 2024,2024/11/21,经血 二手烟 散播 公共场所 流血 公交 地铁 血渍 太 理解 男性 随地 小便 理解 太有 素质 搞清楚 先 女人 离不开 埃及 卖 卖 总在 苛求 变得 舒适 讨论 厕所 该不该 卷 感到 不适 卷 掏出 来乱 甩 仁慈 轻易 反省 放大 全世界 想 解决办法
5103137051115780,#黑心卫生巾#用婴儿纸尿裤，老人拉拉裤，产妇刀纸，月经杯，月经碟都行#卫生巾 c类##abc卫生巾# ,温柔的良夜21,5616760270,0,0,0,Thu Nov 21 13:15:46 +0800 2024,2024/11/21,黑心 婴儿 纸尿裤 老人 拉拉 裤 产妇 刀纸 月经 杯 月经 碟 都行 abc
5103134265051046,#卫生巾 c类#有课代表可以科普下吗 到底哪个牌子的可以买 ,洋太阳8245,1811623947,0,0,0,Thu Nov 21 13:04:43 +0800 2024,2024/11/21,类有 课 代表 科普 牌子 买
5103130243503537,#卫生巾 C类#真该死啊[好运连连] ,-voodoo--,3630897742,1,0,6,Thu Nov 21 12:48:44 +0800 2024,2024/11/21,类真 该死 好运
5103119997078133,#卫生巾 C类#我真服了，女生私密部位不是皮肤了？我一直以为姨妈期老是周边皮肤痒痒的是闷的，好家伙，原来是所有卫生巾都是垃圾C类标准！！！贴身的衣服都要求是A类啊。。。姨妈巾导致不孕不育你们就开心了！！！！妈蛋！！！ ,啊啊啊哈哈哈哈啊啊啊啊啊啊啊,5694001721,0,0,8,Thu Nov 21 12:08:01 +0800 2024,2024/11/21,真服了 女生 私密 部位 皮肤 姨妈 期老 周边 皮肤 痒痒 闷 好家伙 垃圾 标准 贴身 衣服 A 姨妈 巾 导致 不孕 不育 开心 妈蛋
5103116605196889,#卫生巾 C类#白马非马，女人非人 ,沈未浼,5177145179,0,0,8,Thu Nov 21 11:54:33 +0800 2024,2024/11/21,白马非马 女人 非人
5103116460756045,#卫生巾 C类#哪个牌子可以用啊？瑟瑟发抖 ,冲鸭每天越来越美好,7797741720,0,0,0,Thu Nov 21 11:53:58 +0800 2024,2024/11/21,牌子 发抖
5103114707796523,#卫生巾几厘米的误差必须较真#【日用品“缩水”，关乎民生需细化标准】近期，有网友发现多个品牌的卫生巾都存在“缺斤少两”的现象，其实际长度小于外包装标明的长度；如果只看能吸收液态物质的内吸收层，则长度差距更大。11月7日，有媒体对七大品牌的卫生巾进行实测，证实多家品牌都有此问题。卫生巾的长短有什么区别？几厘米的误差是否有必要较真？作为适龄女性的必需品，这个问题对不少女性而言并不难回答。卫生巾的功能是吸附女性在生理期脱落的子宫内膜及出血，各商家也会在包装上注明长度、用料和款式。如果卫生巾长度货不对板，自然难以达到相应的吸附量，影响消费者的使用感受；若商家故意夸大卫生巾长度，则还有虚假宣传、误导消费者的嫌疑。事实上，卫生巾作为消耗型日用品，受生产工艺、制作流程等影响，有或多或少的误差在所难免。这也是为何国家出台GB/T 8939-2018卫生巾(护垫)标准，允许卫生巾和卫生巾护垫的全长偏差在“±4%”之内——如若只计算全长，卫生巾集体“缩水”的长度也确实在国标允许的范围之内，多数商家也按此回应。#abc卫生巾##卫生巾 C类#但更重要的是，卫生巾真正起作用的关键部分在于内部吸收棉的长度，而国标对此并未有所规定。若用“棉长”与商品标注长度作比，在网友和媒体进行的实测中，这样的误差多的达到66毫米，商品实际使用效果可想而知。除了国标有待对卫生巾的内吸收层长度进行细化规范之外，诸多品牌卫生巾的集体“缩水”更耐人寻味。所谓“误差”自然是有长有短，但清一色“偏短不偏长”，再结合尚无标准的“棉长”更大幅度的缩水，难免让消费者怀疑，这些商家是在钻空子、故意踩着国标的“下限”生产，以此来节约成本。更进一步讲，冰冻三尺非一日之寒，商家们不约而同念起“偷工减料”的生意经，与公众对卫生巾的关注度、讨论度不高大有关联。时至今日，仍有不少人认为，卫生巾作为女性的经期用品，性质过于私密，若非出现“骇人听闻”的事件，鲜有人会公开讨论，这也无疑给商家们提供了更大的腾挪空间。卫生巾被放上台面盯一盯、量一量，女性消费者才会少些忍一忍、不敢讲；这样的纠偏过程也能让行业醒一醒、标准涨一涨。商家们与其把成本与心思放到营销与算计上，还不如多点真诚与实在。毕竟，卫生巾是每位适龄女性每月都要使用、半生都离不开的日用品，包装再精美、牌子再响亮，都不如实惠舒适、做足“棉长”，也只有认识到这一点，这门生意才能绵长（南方都市报）,杭田视频,7805609625,0,0,2,Thu Nov 21 11:47:00 +0800 2024,2024/11/21,几厘米 误差 较真 日用品 缩水 关乎 民生 需 细化 标准 近期 网友 发现 多个 品牌 缺斤少两 现象 长度 小于 外包装 标明 长度 吸收 液态 物质 吸收 层 长度 差距 更大 11 月 日 媒体 对七大 品牌 实测 证实 多家 品牌 长短 区别 几厘米 误差 较真 适龄 女性 必需品 女性 不难 回答 功能 吸附 女性 生理期 脱落 子宫 内膜 出血 商家 包装 注明 长度 用料 款式 长度 货不对 板 自然 难以达到 吸附 量 影响 消费者 感受 商家 夸大 长度 虚假 宣传 误导 消费者 嫌疑 事实上 消耗型 日用品 受 生产工艺 制作 流程 影响 误差 在所难免 国家 出台 GB T 8939 2018 护垫 标准 护垫 全长 偏差 之内 计算 全长 集体 缩水 长度 确实 国标 之内 商家 回应 abc 更 作用 关键 内部 吸收 棉 长度 国标 对此 并未 若用 棉长 商品 标注 长度 作比 网友 媒体 实测 中 误差 66 毫米 商品 效果 可想而知 国标 有待 吸收 层 长度 细化 规范 之外 诸多 品牌 集体 缩水 更 耐人寻味 误差 自然 有长有短 清一色 偏短 偏长 尚无 标准 棉长 更 大幅度 缩水 难免 消费者 怀疑 商家 钻空子 踩 国标 下限 生产 以此 节约 成本 讲 冰冻三尺非一日之寒 商家 不约而同 念 偷工减料 生意经 公众 关注度 讨论 度 高大 关联 时至今日 女性 经期 用品 性质 私密 骇人听闻 事件 鲜有 人会 公开 讨论 无疑 商家 提供 更 腾挪 空间 放上 台面 盯 盯 量 一量 女性 消费者 少些 忍一忍 讲 纠偏 过程 行业 醒 一醒 标准 涨一涨 商家 成本 心思 放到 营销 算计 多点 真诚 实在 每位 适龄 女性 每月 半生 离不开 日用品 包装 精美 牌子 响亮 实惠 舒适 做足 棉长 一点 这门 生意 绵长 南方 都市报
5103111087328794,#卫生巾 C类#都不求对女性友好，连正常标准都做不到吗 ,哪儿都怂,2595505004,0,0,3,Thu Nov 21 11:32:37 +0800 2024,2024/11/21,不求 女性 友好 标准 做 不到
5103107266054555,#卫生巾 c类# 为什么没有女企业家，开一个卫生巾厂，用女员工，按最高标准制作最便宜的卫生巾呢？ ,文科行理科也行,2630872361,2,3,3,Thu Nov 21 11:17:26 +0800 2024,2024/11/21,女 企业家 开 厂 用女 员工 标准 制作 便宜
5103103260758639,#卫生巾 C类#?? ,蛋糕统治世界o,5399228192,0,0,0,Thu Nov 21 11:01:31 +0800 2024,2024/11/21,
5103096335958881,#24款卫生巾缩水实测#必需品越来越贵本来就很离谱了，质量也不过关，还偷工减料，只能说很失望，，，，感觉自己现在还活着就不错了#卫生巾 c类##坚守消毒级卫生巾15年的中国品牌# ,随手比了个叶,6013921617,0,1,0,Thu Nov 21 10:34:00 +0800 2024,2024/11/21,24 款 缩水 实测 必需品 越来越 贵 本来 离谱 质量 不过关 偷工减料 只能 说 失望 感觉 活着 不错 坚守 消毒 级 15 年 中国 品牌
5103094223080172,现在到底还有啥牌子的卫生巾能买能用的！！！#卫生巾 c类# ,社恐星人肥小思,1523658442,0,0,4,Thu Nov 21 10:25:36 +0800 2024,2024/11/21,牌子 买
5103088288140569,#卫生巾 C类#一个月用完就不是c类了？妈的 ,努力成为纲手大人,5537382264,0,0,0,Thu Nov 21 10:02:01 +0800 2024,2024/11/21,一个月 完 妈
5103082566059155,#卫生巾 c类##卫生巾塌房#毒卫生巾 用月经盘和月经杯 ,#NAME?,6476024006,0,0,2,Thu Nov 21 09:39:17 +0800 2024,2024/11/21,塌 房毒 月经 盘 月经 杯
5103078063735373,#卫生巾 C类#希望国家重视起来 女生的健康很重要 女生的需求需要被听见 ,x美丽未婚妻x,7740254472,0,1,6,Thu Nov 21 09:21:23 +0800 2024,2024/11/21,希望 国家 重视 女生 健康 女生 需求 听见
5103077886004239,#卫生巾 C类#还好我精神绝经，生理上也差不多绝经了? ,hoon_s_,7885287310,0,3,2,Thu Nov 21 09:20:41 +0800 2024,2024/11/21,还好 精神 绝经 生理 绝经
5103077449010577,#卫生巾 c类#  能不能正视下女性的权益  c类的标准是非直接接触皮肤 ,是只汽水喵呀,5660668700,0,0,1,Thu Nov 21 09:18:57 +0800 2024,2024/11/21,正视 女性 权益 标准 是非 接触 皮肤
5103076782637448,#卫生巾陷入pH值风波##卫生巾 C类#.谁能保证购买的那么多片卫生巾里面，有没有ph=9的个别存在让人身体不健康？这个标准定的十分不应该。既然是等同于纸尿裤的位置，ph值规范标准就应该也是4-7.5。超过的最好不要买。十分不理解为什么卫生巾的ph值规范标准会和窗帘外套的ph标准一样，那个下限是为哪些无良企业准备的？,清然久久99,5078835364,0,2,0,Thu Nov 21 09:16:18 +0800 2024,2024/11/21,陷入 pH 值 风波 保证 购买 多片 有没有 ph 身体 健康 标准 定 等同于 纸尿裤 位置 ph 值 规范 标准 超过 买 理解 ph 值 规范 标准 窗帘 外套 ph 标准 下限 无良 企业
5103075079491315,#卫生巾 c类# 咋了其他人群用的就是A类的一到女人用就这么敷衍？?0人在意女人的死活 ,斜刘海Vicky,7722883276,0,0,2,Thu Nov 21 09:09:32 +0800 2024,2024/11/21,人群 A 一到 女人 敷衍 在意 女人 死活
5103074546551890,宿管你气的我再发一条。#卫生巾 c类# 我扇死你们 ,斜刘海Vicky,7722883276,0,0,0,Thu Nov 21 09:07:25 +0800 2024,2024/11/21,宿管 气 发 一条 扇 死
5103073693532624,#卫生巾 C类#   #卫生巾塌房#,二四六九y,6476952301,0,0,6,Thu Nov 21 09:04:02 +0800 2024,2024/11/21,塌房
5103073447384095,#卫生巾 C类#为什么没人正儿八经管一下啊 这跟一屁股坐外套上??区别 谋财害m？有人想要我们人口减少减少再减少对吧 ,一束芋香rose,7012879584,0,0,0,Thu Nov 21 09:03:03 +0800 2024,2024/11/21,没 正儿八经 屁股 坐 外套 区别 谋财 害 m 有人 想要 人口减少 减少 减少
5103072356860966,#劣质卫生巾导致女性不孕##卫生巾 c类# 我也想生啊都怪这种劣质卫生巾 罪魁祸首！太可恨了！ ,特困研究圆,5169267158,0,0,1,Thu Nov 21 08:58:43 +0800 2024,2024/11/21,劣质 导致 女性 不孕 想生 怪 劣质 罪魁祸首 太 可恨
5102969045647958,#卫生巾塌房##卫生巾 c类# 每个月过敏一次，质疑自己体质差都没怀疑过是卫生巾有问题，使命是拉低女性的平均寿命是吧。 ,懵懵柒柒_Crab,2157530024,0,0,16,Thu Nov 21 02:08:12 +0800 2024,2024/11/21,塌房 月 过敏 质疑 体质 差 没 怀疑 使命 拉 低 女性 平均寿命
5103070331539071,#卫生巾 C类#有无国外品牌推荐！贵点也行 反正这种钱我不会再给国内的黑心卫生巾商家赚 ,特困研究圆,5169267158,0,0,1,Thu Nov 21 08:50:40 +0800 2024,2024/11/21,有无 国外品牌 推荐 贵点 行 反正 钱 国内 黑心 商家 赚
5103068485522788,#卫生巾 c类#一觉起来发现日用没了，现在不知道用什么了真的天塌了，做个人吧 ,我真的超幸运呀,2868323640,0,0,0,Thu Nov 21 08:43:20 +0800 2024,2024/11/21,类一觉 发现 日用 没 真的 天塌 做
